+-------+-----+-------+-----+------+-----+--------+-----------------------------------------------------+-------+-------+---------+-------+-------+-------+-------+--------+-----------+-----------+--------------+-----------+
| COUNT | 1XX |  2XX  | 3XX | 4XX  | 5XX | METHOD |                         URI                         |  MIN  |  MAX  |   SUM   |  AVG  |  P90  |  P95  |  P99  | STDDEV | MIN(BODY) | MAX(BODY) |  SUM(BODY)   | AVG(BODY) |
| 243   | 0   | 241   | 0   | 2    | 0   | GET    | /api/isu/ca3e5873-555d-4190-83b1-8560a986efab       | 0.008 | 0.016 | 0.456   | 0.002 | 0.008 | 0.008 | 0.012 | 0.003  | 14.000    | 128.000   | 30883.000    | 127.091   |
| 158   | 0   | 156   | 0   | 2    | 0   | GET    | /api/isu/ca386331-84ed-4cf0-b2aa-58ba98269e44       | 0.000 | 0.020 | 0.296   | 0.002 | 0.004 | 0.008 | 0.016 | 0.003  | 14.000    | 131.000   | 20471.000    | 129.563   |
| 235   | 0   | 229   | 0   | 6    | 0   | GET    | /api/isu/ca7659f0-89db-407f-8cf6-18bd5d13c685       | 0.000 | 0.028 | 0.436   | 0.002 | 0.004 | 0.008 | 0.012 | 0.004  | 14.000    | 116.000   | 26669.000    | 113.485   |
| 12509 | 0   | 11886 | 0   | 623  | 0   | GET    | /api/condition/[a-z0-9-]+                           | 0.000 | 0.032 | 22.996  | 0.002 | 0.004 | 0.008 | 0.016 | 0.003  | 3.000     | 972.000   | 3409038.000  | 272.527   |
| 76163 | 0   | 76159 | 0   | 4    | 0   | POST   | /api/condition/[a-z0-9-]+                           | 0.000 | 0.036 | 139.923 | 0.002 | 0.004 | 0.008 | 0.016 | 0.003  | 0.000     | 14.000    | 56.000       | 0.001     |
| 192   | 0   | 190   | 0   | 2    | 0   | GET    | /api/isu/af3a6d76-e29f-4966-893d-e2377a7754a4       | 0.000 | 0.024 | 0.352   | 0.002 | 0.004 | 0.008 | 0.016 | 0.003  | 14.000    | 131.000   | 24925.000    | 129.818   |
| 190   | 0   | 190   | 0   | 0    | 0   | GET    | /api/isu/be7afe9f-5819-4910-a63b-b43fb8b8020d       | 0.004 | 0.020 | 0.344   | 0.002 | 0.004 | 0.008 | 0.020 | 0.003  | 110.000   | 110.000   | 20900.000    | 110.000   |
| 235   | 0   | 233   | 0   | 2    | 0   | GET    | /api/isu/b68d52b0-12de-4e06-a583-06b158ae783e       | 0.000 | 0.020 | 0.416   | 0.002 | 0.004 | 0.008 | 0.016 | 0.003  | 14.000    | 116.000   | 27063.000    | 115.162   |
| 287   | 0   | 285   | 0   | 2    | 0   | GET    | /api/isu/ff9ace79-7a70-48ca-a1ac-468fa3d58eb4       | 0.004 | 0.016 | 0.492   | 0.002 | 0.004 | 0.008 | 0.012 | 0.003  | 14.000    | 116.000   | 33095.000    | 115.314   |
| 14062 | 0   | 14062 | 0   | 0    | 0   | GET    | /api/trend                                          | 0.000 | 0.036 | 23.032  | 0.002 | 0.004 | 0.008 | 0.012 | 0.003  | 540.000   | 833.000   | 11707218.000 | 832.543   |
| 5     | 0   | 1     | 0   | 4    | 0   | GET    | /api/isu/eb104b95-3532-4828-8550-89da717b9667       | 0.000 | 0.008 | 0.008   | 0.002 | 0.008 | 0.008 | 0.008 | 0.003  | 14.000    | 121.000   | 191.000      | 38.200    |
| 310   | 0   | 304   | 0   | 6    | 0   | GET    | /api/isu/e8a1f94e-a16a-43af-8ab0-a43de310dcdb       | 0.000 | 0.024 | 0.480   | 0.002 | 0.004 | 0.008 | 0.012 | 0.003  | 14.000    | 116.000   | 35369.000    | 114.094   |
| 157   | 0   | 157   | 0   | 0    | 0   | GET    | /api/isu/c72588a6-57cd-4534-baf6-ee87d8f60d51       | 0.000 | 0.024 | 0.240   | 0.002 | 0.004 | 0.008 | 0.016 | 0.003  | 116.000   | 116.000   | 18212.000    | 116.000   |
| 163   | 0   | 163   | 0   | 0    | 0   | GET    | /api/isu/d3d76e03-fd3f-46cf-9685-bf16a32432ed       | 0.000 | 0.016 | 0.244   | 0.001 | 0.004 | 0.004 | 0.012 | 0.003  | 122.000   | 122.000   | 19886.000    | 122.000   |
| 195   | 0   | 193   | 0   | 2    | 0   | GET    | /api/isu/bcb42ae8-cded-4110-a5d7-cd204f51c663       | 0.000 | 0.016 | 0.288   | 0.001 | 0.004 | 0.008 | 0.012 | 0.003  | 14.000    | 125.000   | 24160.000    | 123.897   |
| 6     | 0   | 0     | 0   | 6    | 0   | GET    | /api/isu/ca7659f0-89db-407f-8cf6-18bd5d13c685/icon  | 0.004 | 0.004 | 0.008   | 0.001 | 0.004 | 0.004 | 0.004 | 0.002  | 14.000    | 21.000    | 105.000      | 17.500    |
| 159   | 0   | 157   | 0   | 2    | 0   | GET    | /api/isu/e49a7107-984c-4fd7-854c-0d873cd30dd2       | 0.000 | 0.020 | 0.208   | 0.001 | 0.004 | 0.004 | 0.016 | 0.003  | 14.000    | 119.000   | 18718.000    | 117.723   |
| 16    | 0   | 0     | 0   | 16   | 0   | GET    | /api/isu/cab99f63-bb3a-4648-b6df-376396f2c7ab       | 0.000 | 0.008 | 0.020   | 0.001 | 0.008 | 0.008 | 0.008 | 0.003  | 14.000    | 21.000    | 280.000      | 17.500    |
| 1957  | 0   | 1865  | 0   | 92   | 0   | POST   | /api/signout                                        | 0.000 | 0.024 | 2.384   | 0.001 | 0.004 | 0.008 | 0.012 | 0.003  | 0.000     | 21.000    | 1932.000     | 0.987     |
| 3824  | 0   | 1871  | 0   | 1953 | 0   | GET    | /api/user/me                                        | 0.000 | 0.036 | 4.580   | 0.001 | 0.004 | 0.008 | 0.012 | 0.003  | 21.000    | 40.000    | 105803.000   | 27.668    |
| 156   | 0   | 154   | 0   | 2    | 0   | GET    | /api/isu/a1bbb8d8-777d-4706-af06-8925ef80ae18       | 0.000 | 0.012 | 0.164   | 0.001 | 0.004 | 0.004 | 0.012 | 0.002  | 14.000    | 125.000   | 19285.000    | 123.622   |
| 4     | 0   | 0     | 0   | 4    | 0   | GET    | /api/isu/ea78c8f4-3b61-4f59-a5e3-2be4d5cc9d00/icon  | 0.004 | 0.004 | 0.004   | 0.001 | 0.004 | 0.004 | 0.004 | 0.002  | 14.000    | 21.000    | 70.000       | 17.500    |
| 4     | 0   | 0     | 0   | 4    | 0   | GET    | /api/isu/c72588a6-57cd-4534-baf6-ee87d8f60d51/icon  | 0.000 | 0.004 | 0.004   | 0.001 | 0.004 | 0.004 | 0.004 | 0.002  | 14.000    | 21.000    | 70.000       | 17.500    |
